VehicleID,Split,FuelTime,FuelLevel,DeltaFuel,AbsDeltaFuel,RollingStd12,Speed,GpsSpeedKmh,flat_jitter_threshold,spike_threshold,event_threshold,Label,future3_median,prev_fuel,Label_Legacy
Car 1,train,2026-01-16 23:49:10.000004,196.9,-5.199999999999989,5.199999999999989,3.3152321018126134,0.0,0.846828934895115,0.9573,3.8292,11.168500000000002,UNKNOWN,196.9,202.1,UNKNOWN
Car 1,train,2026-01-19 06:45:09.999997,223.6,4.400000000000006,4.400000000000006,55.0645580710093,0.0,0.0,0.9573,3.8292,11.168500000000002,UNKNOWN,223.8,219.2,UNKNOWN
Car 1,train,2026-01-20 15:40:09.999998,158.4,-4.599999999999994,4.599999999999994,2.2167763130776703,0.0,0.0,0.9573,3.8292,11.168500000000002,UNKNOWN,157.7,163.0,UNKNOWN
Car 1,train,2026-01-21 09:00:09.999997,125.2,-4.299999999999997,4.299999999999997,2.7399310615820673,0.0,5.219095956713488,0.9573,3.8292,11.168500000000002,UNKNOWN,127.3,129.5,UNKNOWN
Car 1,train,2026-01-23 13:10:04,89.1,7.299999999999997,7.299999999999997,1.9383555458744448,0.0,1.3883518410978115,0.9573,3.8292,11.168500000000002,UNKNOWN,230.2,81.8,UNKNOWN
Car 1,train,2026-01-27 12:30:15.999998,292.9,4.7999999999999545,4.7999999999999545,72.54919403794611,0.0,1.003221885901927,0.9573,3.8292,11.168500000000002,UNKNOWN,292.9,288.1,UNKNOWN
Car 1,train,2026-02-02 13:45:42.999995,267.8,-5.800000000000011,5.800000000000011,2.084199819808281,0.0,4.231456014875091,0.9573,3.8292,11.168500000000002,UNKNOWN,268.6,273.6,UNKNOWN
Car 1,train,2026-02-05 10:35:02.000003,224.0,4.800000000000011,4.800000000000011,53.46597762960001,0.0,0.3079211165908539,0.9573,3.8292,11.168500000000002,UNKNOWN,224.5,219.2,UNKNOWN
Car 1,train,2026-03-07 15:05:14.000004,295.1,4.800000000000011,4.800000000000011,4.584598310284843,0.0,0.8517238136768653,0.9573,3.8292,11.168500000000002,UNKNOWN,294.0,290.3,UNKNOWN
Car 1,train,2026-03-17 15:20:55.000003,224.0,-4.099999999999994,4.099999999999994,1.3841112270655431,0.0,0.0,0.9573,3.8292,11.168500000000002,UNKNOWN,223.3,228.1,UNKNOWN
Car 1,train,2026-04-03 16:27:53,153.7,-4.400000000000006,4.400000000000006,2.2407061139044777,0.0,2.5004302122953073,0.9573,3.8292,11.168500000000002,UNKNOWN,153.6,158.1,UNKNOWN
